image_name,mae,rmse,imae,irmse
0000000422.png,459.9972,1112.5607,1.5422734,2.3150697
0000000423.png,495.1575,1201.6886,1.6118178,2.7189314
0000000424.png,509.53156,1232.6013,1.6380395,2.550447
0000000425.png,536.4249,1322.2336,1.6778493,2.7491317
0000000426.png,515.8033,1244.8577,1.6910273,2.6978028
0000000427.png,547.8479,1287.3799,1.7494556,2.8211024
0000000428.png,508.5118,1173.029,1.6900597,2.562892
0000000429.png,518.09814,1228.6594,1.6910928,2.647091
0000000430.png,488.12936,1142.6974,1.641546,2.5663524
0000000431.png,510.007,1237.5487,1.7006092,2.671231
0000000432.png,471.92358,1101.5641,1.6680392,2.4731262
0000000433.png,473.65808,1185.0935,1.67607,2.6914945
0000000434.png,448.76126,1177.0669,1.5802791,2.458603
0000000435.png,429.53363,1168.0858,1.6024772,2.6083784
0000000436.png,436.33188,1201.6545,1.595225,2.4878113
0000000437.png,423.61935,1070.275,1.5796734,2.4710546
0000000438.png,434.82,1144.5332,1.5939825,2.393524
0000000439.png,432.77106,1148.1696,1.5670128,2.3931823
0000000440.png,422.26373,1049.9011,1.5977567,2.4301653
0000000441.png,421.7699,1057.3821,1.5630648,2.3869395
0000000442.png,434.1996,1070.833,1.5834503,2.5364428
0000000443.png,429.00302,1074.5752,1.5983053,2.6379507
0000000444.png,456.99487,1174.0258,1.6280137,2.6780748
0000000445.png,459.24423,1125.289,1.6823789,2.7623692
0000000446.png,512.4827,1277.911,1.7447963,2.886104
0000000447.png,509.40695,1282.7664,1.7191539,2.779841
0000000448.png,550.94824,1509.2357,1.851653,3.334609
0000000449.png,577.1842,1450.3102,1.8665369,3.124503
0000000450.png,571.80975,1394.9697,1.8818253,3.2042472
0000000451.png,639.22144,1472.3136,1.9023429,3.1160839
0000000452.png,661.7398,1573.8678,1.9044483,3.3832684
0000000453.png,654.9821,1558.1621,1.9275723,3.3912668
0000000454.png,643.7294,1517.6561,1.8657199,3.2868392
0000000455.png,616.00494,1532.9498,1.8514408,3.3141057
0000000456.png,576.2405,1483.1409,1.794207,3.1174548
0000000457.png,597.1939,1451.4064,1.848643,3.2916496
0000000458.png,597.10175,1498.3835,1.8956513,3.878848
0000000459.png,571.79736,1460.2638,1.89601,3.4213
0000000460.png,573.6767,1560.1442,2.0079772,4.9580345
0000000461.png,554.37585,1370.9473,1.8840109,3.541451
0000000462.png,525.35144,1346.9725,1.7973447,3.4959397
0000000463.png,569.1491,1484.0261,1.8908806,4.5369363
0000000464.png,603.4437,1579.9606,1.7543097,4.2724843
0000000465.png,578.77563,1443.8987,1.7647007,4.281805
0000000466.png,696.0027,1652.7773,1.9007711,5.999101
0000000467.png,676.50183,1612.3282,1.8221732,5.798623
0000000468.png,721.0074,1670.5204,1.7417575,5.107555
0000000469.png,686.0618,1598.0298,1.5832359,4.294138
0000000470.png,608.9752,1488.0609,1.631993,5.4383845
0000000471.png,655.8137,1656.0531,1.5106897,2.9913473
0000000472.png,619.28357,1517.5363,1.460892,2.6028848
0000000473.png,601.95984,1548.5294,1.4747963,2.9244523
0000000474.png,551.99054,1332.7738,1.3544692,2.4074998
0000000475.png,665.4001,1607.3062,1.441446,3.0337393
