image_name,mae,rmse,imae,irmse
353.png,32010.71,49106.336,31.928877,38.566742
355.png,28635.256,44263.2,32.220776,56.6943
356.png,25642.11,38806.574,31.169529,61.166054
360.png,23797.158,35713.594,31.386923,75.5774
362.png,23276.258,34325.598,32.59375,111.99767
369.png,23152.564,35189.652,32.992416,48.741932
370.png,22526.324,31627.854,35.509476,46.303276
375.png,27045.236,43837.547,1429.7437,372546.1
379.png,25273.104,40260.68,43.867905,1037.4316
390.png,23120.258,30090.752,35.913914,63.580334
391.png,22000.902,31672.553,28.626205,65.126945
394.png,16507.621,30556.725,31.141552,362.90533
403.png,38058.49,67037.83,46.182056,548.4919
405.png,33092.85,60297.47,54.706272,1197.286
406.png,40785.465,68756.13,48.450893,1540.714
408.png,32942.465,60451.336,37.54239,763.7781
414.png,35129.887,55480.04,97.88325,1793.7756
416.png,29957.25,48052.473,60.83113,1627.4425
418.png,32186.318,56329.785,26.885368,487.99512
430.png,23912.705,35414.97,26.309784,40.25228
434.png,31414.947,60039.652,52.075794,985.25995
435.png,23415.246,48971.89,1327.7986,360230.03
436.png,42551.63,74545.375,45.34098,633.4546
441.png,28349.285,49422.28,2275.3696,471370.44
442.png,21187.117,41362.668,1310.5471,357450.12
448.png,22868.193,36759.19,31.791769,235.46356
450.png,21471.566,35851.207,25.320131,143.86995
451.png,20904.346,33410.906,30.332539,135.36896
460.png,26246.107,39074.26,24.714787,72.48947
461.png,21983.473,32131.174,25.424734,31.952036
469.png,25363.54,51954.48,8751.12,929739.94
470.png,29108.664,56432.44,2821.876,520356.2
474.png,17716.885,31313.629,1277.8853,352869.47
478.png,26881.076,47496.473,1319.1831,359800.7
479.png,27382.12,47449.4,34.05007,985.3113
480.png,30005.76,50781.164,26.756504,165.05733
481.png,31936.324,51065.324,35.800064,399.43268
485.png,26169.418,45903.945,34.610386,970.11914
492.png,29443.068,46014.15,1151.8958,334074.88
493.png,29323.154,45510.062,1127.4539,331298.38
494.png,30793.26,48815.61,40.35791,360.71057
497.png,31208.283,55959.38,1115.455,329096.88
503.png,22209.648,37117.844,1125.392,331345.62
509.png,13386.521,22097.408,18.577446,45.465115
518.png,32149.494,50614.387,28.149475,163.08553
519.png,30297.055,48239.332,28.206953,443.2781
523.png,26680.914,36011.727,29.02265,52.518696
528.png,38864.51,58694.176,2257.01,471062.56
534.png,30229.873,50618.164,55.342686,896.39856
538.png,31018.69,57767.754,34.21134,161.5124
541.png,25951.66,48588.04,30.035358,452.67703
546.png,26162.818,40953.207,26.2536,440.01016
553.png,26863.98,40680.05,29.443033,133.7177
559.png,20516.61,31400.602,27.376228,90.24578
560.png,15782.824,23847.297,28.94227,297.255
563.png,29413.953,46306.316,30.149012,515.06555
565.png,26355.613,38062.336,28.291441,36.06222
572.png,35306.625,58588.273,40.580788,980.40546
583.png,26040.66,46334.406,38.705944,530.0771
585.png,24472.727,40539.977,40.553093,87.34875
587.png,30379.89,52258.87,43.837883,184.44507
590.png,30012.49,53101.984,4188.8794,642666.56
591.png,30747.377,55879.19,31.93434,200.04416
600.png,31713.93,55649.96,1499.3192,380126.94
601.png,26054.05,43069.895,2849.5645,527481.8
609.png,26565.133,41086.977,40.002426,1296.5365
612.png,29447.021,44920.715,1481.5016,378450.75
613.png,31638.508,50828.68,1550.5015,388085.28
614.png,30012.652,48230.2,1343.8513,360823.03
617.png,34283.332,53653.227,28.419052,40.372093
634.png,29446.602,43580.57,27.651234,31.765154
635.png,32937.926,48187.812,27.40529,49.77227
