image_name,mae,rmse,imae,irmse
1333.png,29362.229,36543.88,25.33602,30.387112
1334.png,30611.08,37648.24,24.51091,29.773169
1335.png,31372.807,38421.695,24.176365,29.475159
1336.png,31074.76,37247.73,22.970335,28.094078
1337.png,30018.625,35847.8,23.29412,27.78229
1338.png,28739.525,34174.09,23.983671,28.471582
1339.png,27866.688,33256.88,24.581966,29.150385
134.png,20962.371,28603.117,35.345276,39.209812
1340.png,28058.53,33376.445,24.613537,29.233988
1341.png,27928.994,33206.52,24.747662,29.359076
1342.png,27528.791,32702.916,25.088903,29.81093
1343.png,28932.068,33724.797,22.548166,26.85911
1344.png,28773.355,33440.676,21.79035,25.561682
1345.png,28912.71,33456.086,21.200485,24.800308
1346.png,24503.428,29100.494,25.820673,29.503021
1347.png,23899.348,28551.068,26.441378,29.970655
1348.png,21897.69,26101.39,27.388063,30.159409
1349.png,21336.04,25511.562,28.317625,31.297148
135.png,22417.229,30582.36,34.053703,38.10484
1350.png,21734.822,26189.877,27.869837,30.569942
1351.png,23438.764,28389.936,26.651188,29.554977
1352.png,23870.357,28796.008,26.021847,29.245693
1353.png,24127.28,29048.506,25.731886,28.979422
1354.png,23130.967,27756.777,26.497276,29.559101
1355.png,23168.365,27882.807,26.782558,29.990843
1356.png,23736.967,28485.244,26.15758,29.439554
1357.png,24936.635,29629.1,24.620985,27.71461
1358.png,24776.777,29381.102,24.789913,27.839098
1359.png,23533.998,27613.871,26.177588,29.23614
136.png,22336.492,29903.47,33.500042,37.8218
1360.png,23371.582,28054.668,26.62781,29.66589
1361.png,23286.799,27908.484,26.639927,29.554703
1362.png,22154.488,27050.332,28.547783,31.569496
1363.png,24365.115,29459.191,26.110838,29.197542
1364.png,20867.297,25777.418,29.836521,32.89451
1365.png,21115.81,26280.383,30.082716,33.048378
1366.png,20943.436,26499.176,31.209074,34.332287
1367.png,21419.936,26952.85,30.185087,33.115376
1368.png,20776.312,26275.834,31.105461,34.1709
1369.png,22546.064,28517.705,28.746294,31.89371
137.png,23019.18,31269.773,33.57341,37.777107
1370.png,25069.04,31269.537,26.972853,30.673223
1371.png,25803.367,31777.713,26.07329,29.88815
1372.png,25702.465,31892.719,26.27663,30.30976
1373.png,25607.842,31714.482,25.789293,29.385195
1374.png,25774.914,31851.861,25.720943,29.516
1375.png,25766.824,31846.766,25.60019,29.468945
1376.png,25107.871,31037.959,26.429852,30.208065
